date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Surged Maintain Status Quo,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,cumulative_infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,deaths,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,hospital_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_demand,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,ICU_incidence,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,infections,0,0,0,0,0,0,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-09,prevalence,5,5,5,5,5,5,Surged Relax Interventions 50%,Iran,IRN,2021-02-17,v7,TRUE
2020-01-10,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-10,cumulative_infections,0,0,0,0.25,0,1,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-10,deaths,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
2020-01-10,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Iran,IRN,2021-02-17,v7,TRUE
