date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Rt,3.76,3.83,3.93,3.91,3.98,4.03,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Reff,3.76,3.83,3.93,3.91,3.98,4.03,Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Rt,3.76,3.83,3.93,3.91,3.98,4.03,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Reff,3.76,3.83,3.93,3.91,3.98,4.03,Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Rt,3.76,3.83,3.93,3.91,3.98,4.03,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Reff,3.76,3.83,3.93,3.91,3.98,4.03,Relax Interventions 50%,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,infections,0,0,0,0,0,0,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,prevalence,5,5,5,5,5,5,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Rt,3.77,3.84,3.92,3.91,3.98,4.04,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,Reff,3.77,3.84,3.92,3.91,3.98,4.04,Surged Additional 50% Reduction,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,cumulative_infections,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,deaths,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,hospital_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_demand,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
2020-02-07,ICU_incidence,0,0,0,0,0,0,Surged Maintain Status Quo,Romania,ROU,2021-01-30,v7,TRUE
