date,compartment,y_025,y_25,y_median,y_mean,y_75,y_975,scenario,country,iso3c,report_date,version,death_calibrated
2020-02-17,cumulative_deaths,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,cumulative_infections,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,deaths,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,hospital_demand,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,hospital_incidence,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,ICU_demand,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,ICU_incidence,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,infections,0,0,0,0,0,0,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,prevalence,5,5,5,5,5,5,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,Rt,2.53,2.62,2.72,2.75,2.89,2.97,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,Reff,2.53,2.62,2.72,2.75,2.89,2.97,Additional 50% Reduction,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,cumulative_deaths,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,cumulative_infections,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,deaths,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,hospital_demand,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,hospital_incidence,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,ICU_demand,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,ICU_incidence,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,infections,0,0,0,0,0,0,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,prevalence,5,5,5,5,5,5,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
2020-02-17,Rt,2.53,2.62,2.72,2.75,2.89,2.97,Maintain Status Quo,State of Palestine,PSE,2021-03-19,v7,TRUE
